,ds,y
537,2020-11-19,5520.020926599999
538,2020-11-20,4579.568601700001
539,2020-11-21,4481.356973699999
540,2020-11-22,6004.3868175
541,2020-11-23,4716.637206800002
542,2020-11-24,5438.623252599999
543,2020-11-25,10876.893790899994
544,2020-11-26,7612.241467599998
545,2020-11-27,5010.378291399997
546,2020-11-28,6636.651933200001
547,2020-11-29,5801.105810200003
548,2020-11-30,5554.902322400002
549,2020-12-01,2405.8860448999994
550,2020-12-02,2696.3918587999988
551,2020-12-03,3074.4441845
552,2020-12-04,1953.9364325999998
553,2020-12-05,2586.7453470999994
554,2020-12-06,2570.8573627999995
555,2020-12-07,2997.7895325000004
556,2020-12-08,2659.9724788000003
557,2020-12-09,2248.6375955
558,2020-12-10,1875.6480610999997
559,2020-12-11,1972.0341072
560,2020-12-12,1467.0065883
561,2020-12-13,1634.6019371
562,2020-12-14,2998.8794560999995
563,2020-12-15,2656.3205409999996
564,2020-12-16,2845.7298432000002
565,2020-12-17,1635.8825573000001
566,2020-12-18,2072.5864327
567,2020-12-19,856.8127901
568,2020-12-20,1135.27403
569,2020-12-21,973.5089141
570,2020-12-22,1482.6379835000002
571,2020-12-23,920.8465108
572,2020-12-24,492.3763563
573,2020-12-25,2149.2728671000004
574,2020-12-26,1550.1957354
575,2020-12-27,2379.9089132999998
576,2020-12-28,4504.066276099999
577,2020-12-29,2977.7046488
578,2020-12-30,2237.8104635000004
579,2020-12-31,1375.3926351000002
580,2021-01-01,1435.8050378
581,2021-01-02,1991.703099
582,2021-01-03,3691.8767417000004
583,2021-01-04,4155.936044100001
584,2021-01-05,2956.1457343999996
585,2021-01-06,2752.258137600001
586,2021-01-07,3965.7883696999997
587,2021-01-08,3808.8604627999994
588,2021-01-09,2760.0744167
589,2021-01-10,3190.7236417
590,2021-01-11,4440.194958499999
591,2021-01-12,2430.1046490999997
592,2021-01-13,2955.5077503
593,2021-01-14,1890.5127897999994
594,2021-01-15,2683.5158898000004
595,2021-01-16,2865.9418586999996
596,2021-01-17,2740.3426338
597,2021-01-18,3899.481392800001
598,2021-01-19,2215.9662780000003
599,2021-01-20,2783.4573626000006
600,2021-01-21,3027.7061999999996
601,2021-01-22,3449.931780900001
602,2021-01-23,2153.72558
603,2021-01-24,2772.1193781999996
604,2021-01-25,3028.7015487
605,2021-01-26,3408.8988348000003
606,2021-01-27,3133.768215100001
607,2021-01-28,3824.8120132999993
608,2021-01-29,2933.7550369
609,2021-01-30,2378.2748045
610,2021-01-31,3776.9864320000006
611,2021-02-01,3848.3889901000002
612,2021-02-02,2705.2348823999996
613,2021-02-03,3445.6740294000006
614,2021-02-04,3119.9306185999994
615,2021-02-05,3308.3813935999992
616,2021-02-06,3792.3941841
617,2021-02-07,4264.8786796
618,2021-02-08,2484.111626499999
619,2021-02-09,5248.0941834
620,2021-02-10,3353.7073627000004
621,2021-02-11,3293.6461223999995
622,2021-02-12,2183.8360454
623,2021-02-13,2117.5282933999997
624,2021-02-14,2370.5875959999994
625,2021-02-15,2941.092633899999
626,2021-02-16,2577.3914714999996
627,2021-02-17,2925.5546494000005
628,2021-02-18,2903.3573625999998
629,2021-02-19,4408.226742
630,2021-02-20,5646.2620126
631,2021-02-21,5195.273640400001
632,2021-02-22,4317.958137500001
633,2021-02-23,3600.1666645
634,2021-02-24,5787.943407500003
635,2021-02-25,5487.507749100002
636,2021-02-26,5075.598447099999
637,2021-02-27,3535.5251921999993
638,2021-02-28,5981.7732524999965
639,2021-03-01,7572.1693757
640,2021-03-02,8052.8558099000065
641,2021-03-03,9946.5054217
642,2021-03-04,5459.032167799999
643,2021-03-05,3746.779455200001
644,2021-03-06,4085.398447300001
645,2021-03-07,4883.463950699998
646,2021-03-08,6682.906585500002
647,2021-03-09,4602.4728658
648,2021-03-10,5574.7317803999995
649,2021-03-11,5777.2112372
650,2021-03-12,4793.034493399999
651,2021-03-13,4886.7298418
652,2021-03-14,6875.0709264000025
653,2021-03-15,6747.8550515
654,2021-03-16,7237.7147245999995
655,2021-03-17,6551.828678399998
656,2021-03-18,5184.3151133
657,2021-03-19,2912.9980605
658,2021-03-20,3792.7468968
659,2021-03-21,5938.4655003
660,2021-03-22,3897.879455400001
661,2021-03-23,4059.837594500001
662,2021-03-24,5294.7422087999985
663,2021-03-25,5163.0151135
664,2021-03-26,4900.4085243
665,2021-03-27,4368.888369999999
666,2021-03-28,7252.481391899999
667,2021-03-29,8236.560848099996
668,2021-03-30,4124.6701531
669,2021-03-31,5145.204260699999
670,2021-04-01,3560.414339500001
671,2021-04-02,3381.7988351999998
672,2021-04-03,5249.0236401
673,2021-04-04,3107.5992233000006
674,2021-04-05,5582.677904
675,2021-04-06,6227.6554234
676,2021-04-07,5586.871702699998
677,2021-04-08,5566.916664299999
678,2021-04-09,4104.1375947
679,2021-04-10,4859.599997800001
680,2021-04-11,6427.315113100001
681,2021-04-12,6211.9926329
682,2021-04-13,6375.1329427
683,2021-04-14,5594.559687000002
684,2021-04-15,4164.360075300001
685,2021-04-16,3026.3627890000002
686,2021-04-17,4003.1399205
687,2021-04-18,6264.5255787999995
688,2021-04-19,5860.337981300003
689,2021-04-20,4509.579067500001
690,2021-04-21,4522.615888999999
691,2021-04-22,2864.0209290000003
692,2021-04-23,2757.2883709
693,2021-04-24,2006.5992237
694,2021-04-25,3827.4395332000004
695,2021-04-26,3604.5554239000003
696,2021-04-27,3791.8817809999996
697,2021-04-28,3713.7240294000003
698,2021-04-29,4211.255811699998
699,2021-04-30,3024.8577505000003
700,2021-05-01,3403.1325567000004
701,2021-05-02,4644.212788500001
702,2021-05-03,3487.6356570000003
703,2021-05-04,3153.6941841000007
704,2021-05-05,3959.3492226999983
705,2021-05-06,3257.0635641999997
706,2021-05-07,1216.8624025
